Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Azerbaijan,AZE,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.10601199,,,,,,,,,,74.30739403,,,,,,,,,,89.7647649,,92.74387062,,,
Burundi,BDI,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.999998093,,,,,,,,,,1.999998093,,,,,,,,,,1.999998093,,1.999998093,,,
Belgium,BEL,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,100,,,,,,,,,,100,,100,,,
Benin,BEN,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.079331875,,,,,,,,,,6.015062332,,,,,,,,,,6.273829937,,6.212925911,,,
Burkina Faso,BFA,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.999998093,,,,,,,,,,3.541707993,,,,,,,,,,5.099743605,,5.291491747,,,
Bangladesh,BGD,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.783133745,,,,,,,,,,11.30155325,,,,,,,,,,11.06513739,,10.90525985,,,
Bulgaria,BGR,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.54024434,,,,,,,,,,80.87073565,,,,,,,,,,87.32696921,,88.50191236,,,
Bahrain,BHR,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,100,,,,,,,,,,100,,100,,,
"Bahamas, The",BHS,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,100,,,,,,,,,,100,,100,,,
Bosnia and Herzegovina,BIH,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.41380334,,,,,,,,,,50.19869506,,,,,,,,,,43.22857261,,41.72257185,,,
Belarus,BLR,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.23538399,,,,,,,,,,92.80021042,,,,,,,,,,98.59993756,,99.52535084,,,
Belize,BLZ,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.16644788,,,,,,,,,,81.59579784,,,,,,,,,,85.27031839,,85.89262664,,,
Bermuda,BMU,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.93643367,,,,,,,,,,65.07025063,,,,,,,,,,74.44924116,,76.21244043,,,
Brazil,BRA,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.70726478,,,,,,,,,,87.33953387,,,,,,,,,,93.2157144,,94.27835532,,,
Barbados,BRB,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.1441983,,,,,,,,,,99.37878684,,,,,,,,,,99.84808856,,99.82736113,,,
Brunei Darussalam,BRN,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,100,,,,,,,,,,100,,100,,,
Bhutan,BTN,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.33853841,,,,,,,,,,43.85806322,,,,,,,,,,59.61823761,,62.65634596,,,
Botswana,BWA,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.71951294,,,,,,,,,,51.06876493,,,,,,,,,,60.66536903,,62.47224808,,,
Central African Republic,CAF,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.999998093,,,,,,,,,,2.492582798,,,,,,,,,,3.196001053,,3.218239546,,,
Canada,CAN,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,100,,,,,,,,,,100,,100,,,
Central Europe and the Baltics,CEB,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.10489741,,,,,,,,,,88.95285764,,,,,,,,,,92.81287995,,93.35193743,,,
Switzerland,CHE,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,100,,,,,,,,,,100,,100,,,
Channel Islands,CHI,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.65698081,,,,,,,,,,86.71880364,,,,,,,,,,92.01685861,,92.96165332,,,
China,CHN,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.17810702,,,,,,,,,,46.76825404,,,,,,,,,,53.61046791,,54.86806333,,,
Cote d'Ivoire,CIV,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.40264177,,,,,,,,,,18.10212731,,,,,,,,,,19.04729009,,19.12350059,,,
Cameroon,CMR,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.72769475,,,,,,,,,,20.10020018,,,,,,,,,,21.71900868,,21.93011045,,,
"Congo, Rep.",COG,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.572715282,,,,,,,,,,14.70098495,,,,,,,,,,23.23343754,,24.82745647,,,
Colombia,COL,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.17166126,,,,,,,,,,81.04843795,,,,,,,,,,85.17025858,,85.88207215,,,
Comoros,COM,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.60581613,,,,,,,,,,21.12094164,,,,,,,,,,24.8837769,,25.52372217,,,
Cabo Verde,CPV,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.87002993,,,,,,,,,,58.86850953,,,,,,,,,,67.11468697,,68.6535418,,,
Costa Rica,CRI,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.39075667,,,,,,,,,,87.12144345,,,,,,,,,,93.09730008,,94.1798754,,,
Caribbean small states,CSS,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.05734577,,,,,,,,,,84.83780813,,,,,,,,,,91.73256358,,92.7873356,,,
Cuba,CUB,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.56038821,,,,,,,,,,89.43705708,,,,,,,,,,92.56416634,,93.07671785,,,
Curacao,CUW,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,100,,,,,,,,,,100,,100,,,
Czech Republic,CZE,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.72672647,,,,,,,,,,94.75013539,,,,,,,,,,99.96324387,,99.99,,,
Germany,DEU,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,100,,,,,,,,,,100,,100,,,
Djibouti,DJI,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7964344,,,,,,,,,,83.92949253,,,,,,,,,,84.31086391,,84.27213877,,,
Dominica,DMA,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.83311236,,,,,,,,,,77.91897357,,,,,,,,,,91.24864191,,93.80656593,,,
Denmark,DNK,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,100,,,,,,,,,,100,,100,,,
Dominican Republic,DOM,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.84255803,,,,,,,,,,80.80479056,,,,,,,,,,89.01219442,,90.5410789,,,
Algeria,DZA,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.80499738,,,,,,,,,,95.6107948,,,,,,,,,,99.96324423,,99.99,,,
East Asia & Pacific (excluding high income),EAP,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5675425,,,,,,,,,,44.05388358,,,,,,,,,,52.18989023,,53.69187225,,,
Early-demographic dividend,EAR,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.67393157,,,,,,,,,,43.1457736,,,,,,,,,,47.99545952,,48.84393089,,,
East Asia & Pacific,EAS,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.36260951,,,,,,,,,,49.63853783,,,,,,,,,,56.79512813,,58.11649125,,,
Europe & Central Asia (excluding high income),ECA,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.68040771,,,,,,,,,,85.51024784,,,,,,,,,,91.48718507,,92.57735721,,,
Europe & Central Asia,ECS,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.43644042,,,,,,,,,,92.91495192,,,,,,,,,,95.94616802,,96.44958971,,,
Ecuador,ECU,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.07840395,,,,,,,,,,87.31696159,,,,,,,,,,94.7978422,,96.17735669,,,
"Egypt, Arab Rep.",EGY,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.32882717,,,,,,,,,,97.08504435,,,,,,,,,,99.99,,99.99,,,
Euro area,EMU,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.23379279,,,,,,,,,,99.65517165,,,,,,,,,,99.86878137,,99.89288146,,,
Eritrea,ERI,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.68463445,,,,,,,,,,27.62494683,,,,,,,,,,34.80933309,,36.13268733,,,
Spain,ESP,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,100,,,,,,,,,,100,,100,,,
Estonia,EST,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.36356437,,,,,,,,,,82.27556646,,,,,,,,,,87.42327243,,88.33654895,,,
Ethiopia,ETH,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.489982128,,,,,,,,,,6.035923958,,,,,,,,,,2.784371376,,2.191233635,,,
European Union,EUU,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.85386033,,,,,,,,,,97.54528382,,,,,,,,,,98.51040709,,98.63201258,,,
Fragile and conflict affected situations,FCS,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.05609836,,,,,,,,,,23.66436827,,,,,,,,,,26.89692239,,27.24431338,,,
Finland,FIN,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,100,,,,,,,,,,100,,100,,,
Fiji,FJI,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.16910911,,,,,,,,,,54.41974699,,,,,,,,,,58.90156329,,59.6845001,,,
France,FRA,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,100,,,,,,,,,,100,,100,,,
Faroe Islands,FRO,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.25546622,,,,,,,,,,52.74707675,,,,,,,,,,57.4752152,,58.3090663,,,
Gabon,GAB,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.42958736,,,,,,,,,,63.18663955,,,,,,,,,,76.19274855,,78.68133634,,,
United Kingdom,GBR,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,100,,,,,,,,,,100,,100,,,
Georgia,GEO,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.05915737,,,,,,,,,,51.14288926,,,,,,,,,,53.47755551,,53.83455157,,,
Ghana,GHA,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.999998093,,,,,,,,,,8.478909731,,,,,,,,,,15.49129486,,16.78117514,,,
Gibraltar,GIB,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.999998093,,,,,,,,,,2.07952857,,,,,,,,,,2.279520035,,2.218270302,,,
"Gambia, The",GMB,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.999998093,,,,,,,,,,3.883910179,,,,,,,,,,4.922086,,5.015790462,,,
Guinea-Bissau,GNB,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.999998093,,,,,,,,,,2.28407979,,,,,,,,,,1.999998093,,1.999998093,,,
Equatorial Guinea,GNQ,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.42649221,,,,,,,,,,43.1733191,,,,,,,,,,53.17872167,,55.06390929,,,
Greece,GRC,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,100,,,,,,,,,,100,,100,,,
Grenada,GRD,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.23247588,,,,,,,,,,88.6945568,,,,,,,,,,99.60463564,,99.97887296,,,
Greenland,GRL,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.69863844,,,,,,,,,,39.87103701,,,,,,,,,,37.28919029,,36.65955663,,,
Guam,GUM,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.38583374,,,,,,,,,,85.66377461,,,,,,,,,,92.19027907,,93.38244423,,,
High income,HIC,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.75196573,,,,,,,,,,99.34684078,,,,,,,,,,99.68308128,,99.72296424,,,
"Hong Kong SAR, China",HKG,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.50664377,,,,,,,,,,43.27681065,,,,,,,,,,48.29576612,,49.18562174,,,
Heavily indebted poor countries (HIPC),HPC,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.932171271,,,,,,,,,,9.026816421,,,,,,,,,,10.76110736,,11.02986162,,,
Croatia,HRV,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.93964231,,,,,,,,,,84.67327654,,,,,,,,,,90.5999586,,91.65244848,,,
Haiti,HTI,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.518224716,,,,,,,,,,7.644188404,,,,,,,,,,8.368861675,,8.401751518,,,
Hungary,HUN,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.54024434,,,,,,,,,,80.87073565,,,,,,,,,,87.32696921,,88.50191236,,,
IBRD only,IBD,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.47905918,,,,,,,,,,54.76758608,,,,,,,,,,60.40716732,,61.42990533,,,
IDA & IBRD total,IBT,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.38713599,,,,,,,,,,46.25574217,,,,,,,,,,50.59259407,,51.32271625,,,
IDA total,IDA,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.21647419,,,,,,,,,,18.02431787,,,,,,,,,,21.62018645,,22.22947612,,,
IDA blend,IDB,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.93999043,,,,,,,,,,29.56155081,,,,,,,,,,37.83014791,,39.31077119,,,
Indonesia,IDN,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03591967,,,,,,,,,,42.14163423,,,,,,,,,,56.49252534,,59.25010443,,,
IDA only,IDX,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.688848277,,,,,,,,,,11.22436591,,,,,,,,,,12.47118477,,12.64398579,,,
Isle of Man,IMN,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.86639905,,,,,,,,,,30.9356153,,,,,,,,,,35.25000215,,36.00028157,,,
Not classified,INX,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,100,,,,,,,,,,100,,100,,,
"Iran, Islamic Rep.",IRN,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.67570555,,,,,,,,,,96.24080919,,,,,,,,,,99.88021738,,99.98694739,,,
Iraq,IRQ,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.77933216,,,,,,,,,,94.93112713,,,,,,,,,,98.33019041,,98.89752334,,,
Iceland,ISL,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,100,,,,,,,,,,100,,100,,,
Israel,ISR,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,100,,,,,,,,,,100,,100,,,
Italy,ITA,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,100,,,,,,,,,,100,,100,,,
Jamaica,JAM,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.81005836,,,,,,,,,,76.19083524,,,,,,,,,,85.81512272,,87.62721941,,,
Jordan,JOR,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.06938827,,,,,,,,,,96.58054188,,,,,,,,,,99.95913117,,99.99,,,
Japan,JPN,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,100,,,,,,,,,,100,,100,,,
Kazakhstan,KAZ,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.34601676,,,,,,,,,,83.05193037,,,,,,,,,,89.00587559,,90.08194804,,,
Kenya,KEN,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.67902279,,,,,,,,,,20.18435597,,,,,,,,,,16.93486571,,16.17236733,,,
Kyrgyz Republic,KGZ,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.55353332,,,,,,,,,,61.8542403,,,,,,,,,,71.38410509,,73.17511439,,,
Cambodia,KHM,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.999998093,,,,,,,,,,5.728060007,,,,,,,,,,10.58185101,,11.44021749,,,
