Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Burundi,BDI,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,70.63165235,69.26077751,65.32475225,67.9571987,65.86793786,65.67059044,64.7906644,63.84403621,60.71442473,60.62203176,62.2498857,61.31928993,56.85609019,57.24614179,60.13098241,61.53723632,58.52472731,55.11138488,54.24503787,53.67857949,55.8787003,54.3107131,53.53346466,52.61869799,46.77810863,48.14459886,57.22159775,47.72701889,48.03144784,47.88993034,48.05965423,46.43665432,45.78611742,46.36023027,45.44476975,44.49652934,44.34355215,37.33609897,40.59095317,40.53228661,40.44849519,40.34738068,40.58240062,39.82736966,39.26164095,42.89371234
Belgium,BEL,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.440611422,1.470262359,1.483774762,1.390521422,1.195546041,1.308522316,1.229259134,1.145216168,1.140997506,1.137265769,0.936102982,1.011219014,0.99071308,0.790829282,0.72457741,0.852591154,0.718693691,0.876975358,0.791698693,0.703027934,0.616151524
Benin,BEN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,46.15772309,46.19378573,44.70927268,43.71836971,45.52815226,44.61942503,45.14781983,42.0810132,38.868069,38.49666283,36.32785238,34.35773601,34.23102234,33.62392031,31.53369577,30.53866655,33.19650626,31.85508538,34.54214391,34.99288604,35.43268847,32.66465235,32.50119968,33.1576443,33.31156053,31.54554889,33.67105902,33.27995076,34.38009319,37.85688479,34.65494536,35.0437735,33.94190414,34.1194608,32.29399457,33.09015959,35.70530039,35.78193016,36.57664979,26.49962035,25.80426476,25.3414264,26.8860438,25.5945024,27.77229815,27.52527473,28.25733916,27.61541214,27.18074342,26.89697092,25.83182491,25.63837234,25.24475144,24.0206056,23.45375585,23.18749013
Burkina Faso,BFA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,39.81252659,39.62272409,39.48651937,40.09831487,40.5412725,37.17534109,37.77699418,34.20648566,32.35556069,32.79866475,31.35564878,31.99750094,33.18583806,30.81809417,32.27419656,30.31976032,30.79158639,30.35561266,31.92544699,30.26927143,29.40998741,30.72000492,28.41455059,28.22589406,29.11195056,35.18860557,30.86631082,28.88169501,29.93156044,28.89774248,29.14138952,31.2274237,30.17491622,31.37245493,35.52219498,35.83498799,39.39431008,36.77055174,39.56794507,32.61298455,32.80850728,37.04837406,38.55286306,37.07569451,34.52063888,39.03079602,36.72400318,32.66645169,40.20187111,35.57352982,35.61687223,33.84527261,35.05549153,34.76814493,34.15551293,32.94083037
Bangladesh,BGD,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,57.47431238,57.98823595,57.01857402,57.14666817,53.35683665,52.81869477,53.94737058,55.85247837,53.55573997,55.41281892,54.56149999,51.03131121,59.609906,56.638853,56.63655312,61.95413913,51.91445693,48.89805693,54.2503083,52.45201206,31.5543184,33.55332326,32.97962742,32.39604765,36.32530746,34.82201836,34.12527403,34.76872097,33.54966112,32.92929517,32.75288712,30.3651623,29.38477209,26.2515488,25.62847965,26.38432643,24.47159924,24.45855696,23.75577585,23.79209994,23.77274134,22.99528298,21.66846646,20.924354,20.31253911,19.59986784,19.00839958,18.70609422,18.47223669,17.86878314,17.81049845,17.71316726,17.09395293,16.27607081,16.10899801,15.50747193
Bulgaria,BGR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,14.61081185,17.04008283,17.16503758,14.49470005,15.8379269,11.92374671,13.14305641,11.41742089,10.92347773,10.6153454,17.02671853,16.94193423,12.9391341,11.30054878,13.34325978,14.69914709,12.88177588,22.5891978,15.41101661,14.72195556,12.57954989,12.05726869,10.9104213,10.40492276,9.834489501,8.51037437,7.213994109,5.428672416,6.951372144,4.892298773,4.947624142,5.299288429,5.316734424,5.341554926,5.265108959,5.138207348
Bahrain,BHR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,0.984370952,1.012347573,1.057776481,1.153517516,1.116785836,1.194377686,1.368720049,1.342504418,1.180461174,1.135141461,0.949346076,0.882139771,0.909897,0.851378305,0.860341986,0.862944479,,,,,,,,,,,,,,,0.297677228,0.288171771,0.275672904,0.271797567,0.277262728,0.300447039
"Bahamas, The",BHS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,2.33338929,2.190721649,2.084011626,2.085260325,,2.34391314,2.551210659,3.318907556,3.144474221,2.838003735,3.157496342,3.344744855,3.128055541,3.374874813,2.992721309,2.666727711,2.850292993,2.620122444,3.123889153,2.7654737,2.342788162,2.194145311,2.451847517,2.326734733,2.293187638,2.055177363,2.312206099,2.337074713,2.342104631,1.902289611,1.767964152,
Bosnia and Herzegovina,BIH,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.85332285,20.69999851,25.21315478,21.33744927,19.44020701,16.1533558,10.58301492,10.76126758,10.08915339,8.963525992,10.73575207,10.09853266,10.1411097,9.71670304,8.853753032,8.534883322,8.274258471,8.246253855,7.505140998,8.286766079,7.24105243,7.104420136
Belarus,BLR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5450237,20.98803828,23.57232133,18.2883419,14.9995037,17.46044053,17.02530861,15.37783815,13.8722429,14.64210214,14.15322736,11.87493737,11.7752761,10.20404206,10.32874371,9.906985723,9.904019808,9.674873964,10.13811012,9.740167398,10.56938649,9.436940363,9.804845148,8.089765837,8.626423142,7.795778377
Belize,BLZ,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,31.36165145,30.76923077,27.43830787,26.13168724,22.51192369,21.48214821,20.83445491,20.37259615,20.95213849,22.74624374,22.28496142,20.38819876,19.98050682,18.28921726,18.27473717,17.33915791,17.4195875,18.34338498,18.34410355,17.96645081,17.30450541,17.84180446,17.36807483,15.78809433,15.33867375,16.80640403,16.59989051,15.38738183,14.74996057,13.39384707,12.65130154,12.7904638,13.22475634,13.13404521,15.00688994,15.44831884,15.51924782,
Bermuda,BMU,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84450145,0.842514291,0.736600783,0.738588207,0.70624074,0.728889703,0.835399002,0.862432201,0.88688856,0.841630847,0.895565609,0.799296109,0.821071628,0.769959628,0.774351453,0.815180507,0.77362359,,,
Bolivia,BOL,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,20.78299974,20.93701872,20.18941295,21.03499628,22.00073919,21.79392464,21.2915903,20.84693159,19.12915515,18.58726299,19.01624314,19.27080099,17.62611102,20.68747219,22.75380441,20.56370083,18.32860211,17.71655153,17.16372413,16.66770186,16.74085274,17.08879728,16.0268512,16.32908927,17.11495444,16.88361355,16.37743045,17.24065452,14.66998845,15.10590424,15.00764887,15.21536297,14.89878572,15.41800023,15.3746559,14.37801317,13.87611045,12.87739494,13.46940499,13.82934375,12.85313726,12.51438825,12.91594109,13.2834705,12.98669625,
Brazil,BRA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,20.59281427,19.49661001,17.35049021,16.79391435,17.28611786,18.70991783,15.69293862,15.10875991,14.0502916,13.21590683,12.34526314,12.85925947,12.99468155,13.35748722,12.92023444,12.09889632,13.00439895,14.67498588,11.61129227,11.01609103,11.01366772,10.73569424,8.967900584,10.93790659,11.46086133,11.54090033,11.15718936,10.0097597,10.11553876,8.518876828,8.1,7.789980585,7.719997556,7.559999723,9.850263575,5.771250392,5.454190235,5.330788546,5.398648212,5.365010542,5.5232778,5.637964981,6.417422576,7.20396922,6.673477811,5.478460422,5.13807221,5.180019383,5.408461601,5.23598111,4.842255501,5.111281406,4.912478839,5.294368567,5.222681319,5.214794495
Barbados,BRB,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.326440827,1.356909684,1.366797045,1.36092678,1.321707205,1.44910735,1.587245971,1.444482719,
Brunei Darussalam,BRN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,1.33781821,1.335547213,1.10918347,1.017318066,1.08715347,0.902068196,0.634854457,0.693804542,0.843789381,0.984748704,1.065873459,1.212543374,1.927720227,1.930734886,2.216148334,0.961563596,0.966141671,1.022053167,0.965209098,1.077333434,1.198708954,1.161527571,1.122112852,1.227343527,1.410283186,1.234980121,1.024413492,1.134567236,1.093569608,1.222196519,1.127453453,0.946593335,0.706141843,0.689655172,0.635849769,0.908956973,0.759829576,0.628206532,0.715125253,0.725777246,,
Bhutan,BTN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,43.63844989,41.39601602,42.17817588,42.31561939,42.68184695,43.48254909,42.10864199,36.62268579,38.31603641,35.75144166,35.27825443,33.82891002,34.35496639,32.22705064,34.86805961,32.01103676,31.16388685,31.20219953,29.5318159,27.27185573,27.38942128,26.13075667,26.34049001,25.18818182,24.9232769,23.18325097,22.13542151,19.23212392,18.96873295,18.74897932,17.49161459,17.11552217,16.97730249,16.98987816,17.73865345,17.05576313
Botswana,BWA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,43.36448944,41.87051948,40.45692825,39.38077567,38.43049687,33.84146341,39.29539295,,,,,,,,,29.87817469,26.82803833,24.8986095,20.59629883,16.4904502,14.68629513,14.27195686,11.67228444,9.011781255,7.653078805,6.386170078,5.687681145,6.699287967,5.960822937,4.966687372,4.853313466,4.817534557,5.20492917,5.009205067,4.079054837,4.909827728,3.947752675,3.811251203,3.42497222,3.254359168,3.049821512,2.807892931,2.592103833,2.972992797,2.537845529,2.032283082,2.254962447,2.494893277,2.833797223,3.210037262,2.784345595,2.716427586,2.931872174,2.560783099,2.356400173,2.407776375
Central African Republic,CAF,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,46.26439655,42.14876033,39.52254642,39.07769417,37.84402802,35.47010684,37.24695086,38.49128404,39.1634981,39.49329359,37.74842937,40.11859885,40.24076358,39.73663519,39.07563299,39.99999621,39.67361176,41.67380645,40.3707406,42.02692308,47.59643535,50.17658575,47.30539046,48.94085781,47.70393747,49.27621013,45.97148974,46.86938872,46.40304907,45.04485648,46.51164756,51.72400489,54.77925218,55.67640829,51.73117818,52.10210734,53.41252682,53.62457241,56.92451832,55.7058935,54.94295404,55.1812314,54.28410519,55.71650013,54.63428071,54.20116411,54.87206407,54.31734458,47.20116208,47.7725978,47.51618279
Canada,CAN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.507223645,1.702723597,1.471931202,1.423286626,1.713832903,1.760044923,,,
Central Europe and the Baltics,CEB,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.947640716,7.570317399,7.467694023,6.604638,5.900946945,5.418525339,5.728052893,5.152499466,4.920298565,5.357100315,4.419718838,4.09573046,3.715834285,3.686745057,3.362795398,3.399583732,3.936942048,3.63465005,3.830551922,3.621031172,3.288002832
Switzerland,CHE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.279459698,2.07861606,1.916164602,1.753313877,1.630189363,1.527419467,1.36215748,1.344454296,1.302286972,1.207954797,1.210832714,1.037769369,1.024769128,0.949207463,1.017863912,0.898563014,0.851779885,0.838590263,0.873226535,0.784500108,0.729098194,0.726683018,0.684486901,0.711611336,0.752693663,0.685873469
Channel Islands,CHI,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,9.404462417,10.57149502,8.899172377,8.125834349,8.510901691,8.743169399,9.266409266,8.656716418,7.725321888,6.911764706,6.907216495,8.181096108,8.365508366,6.704106704,5.753900623,6.630766847,8.545279853,9.998550551,7.773920058,7.380709423,7.253159852,6.324888491,5.494167405,5.863050409,7.540858188,7.635754887,8.964973665,9.224611173,8.871018985,8.687262705,8.708563911,9.927558346,9.93380047,9.222462925,9.434019163,9.238634624,6.042556175,5.935907954,6.121745233,6.207362417,5.89506754,5.159719613,5.5190411,5.27280638,4.721343201,4.59277168,3.867738464,3.692403642,3.629118956,3.565942072,3.464359597,3.583293401,3.21282157,3.300702069,3.731719084,3.886857174
China,CHN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,23.38366507,36.1557377,39.42399722,40.33892808,38.44566713,37.94067945,37.59100642,40.26157055,42.15077477,37.98957635,35.21551915,34.05456644,32.8581073,33.35293469,33.8721818,32.39915924,32.84981486,29.423155,27.8998411,30.94869336,29.8664206,31.55509279,33.0320645,32.81344133,31.76591063,28.11535526,26.81107403,26.47700418,25.36901285,24.73917953,26.72270071,24.15382156,21.4272784,19.38757414,19.54494053,19.66307758,19.38990364,17.95881883,17.22120973,16.13091364,14.74919395,14.05744425,13.37878713,12.4251087,13.0055552,11.72888252,10.71090884,10.36604067,10.33838177,9.881688237,9.624434157,9.533373199,9.528270884,9.408153982,9.173638039,8.993985292
Cote d'Ivoire,CIV,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,47.90792295,46.40683488,45.90405268,44.16710415,39.80135978,39.6184607,37.44038089,34.75976223,35.56115871,33.56880415,31.86676514,30.88032896,29.80047164,31.04990114,25.46684645,28.24445816,24.4793521,24.2658516,25.88063721,26.40238586,25.88027326,26.53399835,24.12531339,21.88195713,24.13447098,26.53757892,28.4615445,29.18235257,32.03932189,32.71644011,32.49842767,33.29394293,34.00968692,28.21520627,25.26363051,24.7276058,24.60262093,23.31943262,24.17700335,23.2029349,24.98911571,25.92645228,27.27005039,28.78085502,23.58975972,22.59324627,22.62521288,21.99480637,22.67704581,21.20021808,24.52942756,26.69084941,22.53255719,22.0697646,22.36854703,23.65699227
Cameroon,CMR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,32.73182909,31.85079416,31.13330046,31.5057857,30.72351081,31.36392018,31.00411116,31.96504175,30.792829,29.53976476,29.1197122,27.61010904,33.64508248,31.35335451,30.82360287,31.27199216,29.39742062,28.66005643,24.31134078,23.76881242,21.57047735,22.36366395,24.81562876,24.66282911,26.11172765,24.57539141,24.79498173,27.27185284,20.55163557,23.80902842,23.63499497,23.58736661,24.74419893,25.33390789,24.35906721,22.13506273,22.16972326,22.13630607,21.74846423,20.41625746,20.59479522,21.01935773,22.90321304,23.43060738,23.47882583,23.39412304,23.57125143,23.18133711,22.88505257,22.16356638,23.94819391
"Congo, Rep.",COG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,23.60046332,20.49180087,19.80472225,20.95408198,21.10970788,19.13580059,19.18819188,19.8630171,19.61414791,17.70683176,17.89473684,17.13640909,16.42512077,15.72847682,15.11710433,14.47688564,13.47753744,15.42553191,16.03630862,14.31372549,11.68146781,7.882591841,7.85915493,7.582582583,6.91704747,7.447436135,12.08970312,11.93728588,13.8670698,12.9345403,12.86089239,11.31780929,11.52756311,11.24851993,10.31393786,10.4525658,8.986689236,9.139190086,10.95556908,8.355757952,5.304252999,5.799931651,6.261580123,6.275223939,5.509406303,4.544180397,3.960322565,4.327298473,3.676951204,4.505897967,3.830400599,3.383117567,3.925776839,4.362162144,4.834281724,7.243487375
Colombia,COL,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,29.30987407,28.49646051,28.33321498,28.26220654,27.52158799,25.68515862,24.05361431,24.59311576,24.61837987,24.87507714,24.38788343,24.12750545,25.57464667,23.56027123,21.99908104,19.91112489,19.80134268,19.30392809,19.18011959,17.79984867,17.45161619,18.02962947,18.7166203,17.37315893,16.61764801,16.74809279,17.4222753,15.79826406,13.8791042,16.0759062,15.28357035,13.82056547,13.7090314,14.2628143,13.96067682,8.949563115,8.975418253,9.200239734,9.039716889,8.618620638,8.442211378,8.085936494,7.829878875,7.515543386,7.466255037,7.098480371,6.848857138,6.326706233,6.081022162,6.319485585,6.827181465
Comoros,COM,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,34.01164929,34.19857611,33.47825982,34.97034944,34.63209042,36.11672892,37.40714388,37.97408249,39.46857518,40.88994846,41.42110057,39.65819331,39.51006273,39.11056919,37.61683753,40.89181219,40.89130631,40.89352261,40.92945658,40.9497772,38.89620391,40.89154814,41.09164212,41.09187038,41.08844753,41.22451125,40.97222222,40.83160441,43.02893606,43.36915203,40.60980055,39.67581222,38.23366149,37.0792778,35.57651011,
Cabo Verde,CPV,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,18.5600465,15.77264812,12.58012028,12.05682004,11.85648906,12.98960838,13.63127287,17.64634416,17.69673267,16.21087187,14.39070453,13.39300681,11.79420025,10.13642607,12.85895303,13.68056848,12.44848107,11.68065177,10.94724964,13.64336994,12.8717827,11.41576602,10.35147125,10.14369825,9.863467719,9.001187323,8.318712135,8.517737666,7.751864576,8.319046096,7.989777332,7.84317609,8.446544468,8.462285351,7.807272879,7.723872259
Costa Rica,CRI,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,13.88013264,13.32586857,11.85824657,13.20240479,13.5015251,13.02873769,12.41595644,12.27183637,13.44004025,13.3447287,13.03534187,13.3903808,13.69618777,12.84740361,12.99235369,12.83326036,10.54177591,9.456459214,8.800597451,8.535744055,8.746773491,8.623275612,8.993400918,8.917804441,8.482637496,7.205679253,7.416051219,7.177987175,6.399889156,6.065306535,5.608101206,,
Caribbean small states,CSS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,6.214704593,6.439964478,6.608818411,6.834999445,,6.883683959,6.712252404,6.769973519,7.102451636,7.536369534,7.39209751,7.562896679,7.254035712,6.713652705,6.390591711,6.155888741,5.629344372,5.463902852,5.152089787,4.851236034,4.52400954,4.464692033,4.506037966,3.935522788,3.956979569,4.182007735,4.026946761,4.070473237,4.139482011,4.163435959,4.181732752,4.221414251
Cuba,CUB,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,13.32867471,13.32695728,13.32699522,13.33063715,13.33774091,13.32103963,13.31836693,13.3271849,13.34883765,13.37320892,13.23735047,13.30498286,13.37121382,13.45673242,13.49433023,12.54402802,13.64256256,13.69715455,13.87859419,13.67876565,13.99482784,13.30896183,13.13330206,10.26560278,9.585068386,8.766641216,9.674596308,9.641027646,8.569985461,8.001776085,8.411051663,8.533021625,7.933904921,7.79660787,7.09758456,5.622879996,4.484300793,4.970419617,4.958808681,5.046184665,4.99195465,4.999046408,,,,
Curacao,CUW,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.252791339,0.268605826,0.282316132,0.330867691,0.333062872,0.340817112,0.344416342,,,
Cyprus,CYP,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,15.7198437,15.90295915,13.21200322,10.91807019,10.241347,9.588316752,9.25799218,9.269194977,7.900061334,8.942723146,7.488869646,7.327126556,7.431750171,7.174707202,6.929860426,6.859176782,6.191348558,5.723677562,5.612727121,5.067521817,4.838354491,4.407060114,3.871359599,4.019461282,3.897383667,3.587323602,3.556642345,3.571745882,3.084324005,2.815050231,2.666254797,2.260227087,2.088334861,2.207108806,2.244998653,2.256954754,2.395846677,2.386533458,2.51698075,2.352344115,
Czech Republic,CZE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.669160041,4.673232857,4.369363613,3.995121241,3.642044384,3.72467019,3.434924672,3.418471861,3.294530235,2.803943822,2.585231146,2.546426694,2.447564184,2.281779262,2.170426986,2.133194118,1.815983015,1.680692205,2.409831039,2.621657474,2.695649676,2.704413902,2.383556892
